   3.6333417e-01	   8.7012083e-02	   1.6544917e-01	   9.3501458e-02	   2.0956438e-01	   9.6704167e-02	   1.0990250e-01	   9.3368958e-02	   8.9705833e-02	   1.1065417e-01	   1.0124000e-01	   1.7180583e-01	   9.8161250e-02	   1.4960563e-01	   1.0855563e-01	   3.6163125e-01	   2.5892646e-01	   8.1502083e-02	   1.1837021e-01	   8.3823125e-02	   1.5820604e-01	   9.0697500e-02	   9.8772708e-02	   8.6524583e-02	   9.1316667e-02	   1.0279667e-01	   9.0675208e-02	   1.1043542e-01	   9.0536042e-02	   8.0402917e-02	   9.1672917e-02	   1.6153250e-01	   1.2280300e+01	   7.3790087e+00	   8.7855060e+00	   8.3227822e+00	   8.4302374e+00	   7.4818825e+00	   6.7147022e+00	   6.1336943e+00	   6.6780508e+00	   6.7122032e+00	   7.8000833e+00	   7.2107455e+00	   7.1170346e+00	   6.3723449e+00	   5.8296543e+00	   5.5364431e+00	   6.3752603e+00	   6.3015410e+00	   7.0891295e+00	   6.5368596e+00	   6.4135777e+00	   5.8404831e+00	   5.5343607e+00	   5.3569346e+00	   6.1107872e+00	   6.0324865e+00	   7.2840483e+00	   6.2857143e+00	   6.3802582e+00	   5.5285298e+00	   5.3710954e+00	   5.2019992e+00	
   3.6734104e-01	   8.6425833e-02	   1.5171250e-01	   1.0782146e-01	   2.5514750e-01	   9.0839167e-02	   1.0767979e-01	   9.8877083e-02	   9.2658750e-02	   1.0770000e-01	   8.9496042e-02	   1.6869563e-01	   1.0562292e-01	   1.4741083e-01	   8.8488333e-02	   3.7968542e-01	   2.3385104e-01	   6.5286667e-02	   1.2638521e-01	   9.7798125e-02	   1.5769354e-01	   9.8912917e-02	   1.1283375e-01	   6.9062500e-02	   8.2527500e-02	   8.5675625e-02	   8.9350208e-02	   1.1063833e-01	   8.2619792e-02	   1.1284354e-01	   8.5711250e-02	   1.5844292e-01	   1.3032070e+01	   7.6168263e+00	   9.8983757e+00	   8.6751354e+00	   8.6180758e+00	   7.3273636e+00	   6.4831320e+00	   5.9312786e+00	   6.7655144e+00	   6.8438151e+00	   8.6563932e+00	   7.4943773e+00	   7.3890046e+00	   6.3715119e+00	   5.7609329e+00	   5.4673053e+00	   6.3790087e+00	   6.3440233e+00	   7.2082466e+00	   6.5814244e+00	   6.4319034e+00	   5.7850895e+00	   5.4731362e+00	   5.2807164e+00	   6.1191170e+00	   5.9991670e+00	   7.0337359e+00	   6.1615993e+00	   6.1582674e+00	   5.4402332e+00	   5.2877968e+00	   5.1074552e+00	
   3.9973688e-01	   9.9661875e-02	   1.8625875e-01	   9.0558750e-02	   2.6298438e-01	   8.0387500e-02	   1.0872625e-01	   8.4363125e-02	   1.1021750e-01	   1.0911938e-01	   7.6020625e-02	   1.7058500e-01	   8.6196875e-02	   1.4619812e-01	   1.1456750e-01	   4.4264687e-01	   2.4768562e-01	   8.4032500e-02	   1.2510938e-01	   8.0743750e-02	   1.6148187e-01	   9.3864375e-02	   1.0730938e-01	   8.9846250e-02	   8.8405625e-02	   9.6735000e-02	   9.1644375e-02	   1.3388688e-01	   7.4542500e-02	   9.9691875e-02	   7.6744375e-02	   1.6624813e-01	   1.2087880e+01	   7.3494377e+00	   1.0412328e+01	   8.5247813e+00	   8.6772178e+00	   7.3723449e+00	   6.5514369e+00	   6.0179092e+00	   6.5839234e+00	   6.6626406e+00	   8.6272387e+00	   7.2948771e+00	   7.2403165e+00	   6.3523532e+00	   5.7817576e+00	   5.4885464e+00	   6.2823823e+00	   6.2057476e+00	   6.9062890e+00	   6.3915035e+00	   6.2848813e+00	   5.7551020e+00	   5.4860475e+00	   5.3098709e+00	   6.0470637e+00	   5.8937943e+00	   6.8329863e+00	   6.0503957e+00	   6.0649729e+00	   5.4693878e+00	   5.3077884e+00	   5.1466056e+00	
   4.0101167e-01	   1.0165813e-01	   1.6925229e-01	   9.2107292e-02	   2.6010271e-01	   9.5835000e-02	   1.0546062e-01	   1.0368250e-01	   1.0274479e-01	   1.0988083e-01	   1.0309229e-01	   1.6881083e-01	   9.9166042e-02	   1.5537375e-01	   9.2473750e-02	   4.5314792e-01	   2.6202333e-01	   8.8821250e-02	   1.2644521e-01	   8.3884583e-02	   1.6833937e-01	   7.6876042e-02	   9.0305625e-02	   1.0084542e-01	   8.5072292e-02	   9.9286042e-02	   9.0448125e-02	   1.2175500e-01	   8.7929583e-02	   1.0289479e-01	   7.1002708e-02	   1.6812062e-01	   1.2241983e+01	   7.2811329e+00	   9.6114119e+00	   8.0832986e+00	   8.2299042e+00	   7.1062057e+00	   6.4110787e+00	   5.9400250e+00	   6.5181175e+00	   6.4877135e+00	   7.7576010e+00	   6.8987922e+00	   6.8188255e+00	   6.1253644e+00	   5.6455643e+00	   5.4127447e+00	   6.1599334e+00	   6.0553936e+00	   6.6347355e+00	   6.1832570e+00	   6.0208247e+00	   5.5955852e+00	   5.3952520e+00	   5.1895044e+00	   5.9208663e+00	   5.8038317e+00	   6.9521033e+00	   5.9246147e+00	   5.9246147e+00	   5.3598501e+00	   5.2044981e+00	   5.0266556e+00	
   4.5656833e-01	   9.8680000e-02	   1.7564229e-01	   8.7275417e-02	   2.6944563e-01	   8.1945417e-02	   1.0839979e-01	   9.1058750e-02	   8.5734167e-02	   1.0271354e-01	   1.0165854e-01	   1.6838083e-01	   9.9153958e-02	   1.4307750e-01	   8.1800625e-02	   4.9361958e-01	   2.5589625e-01	   6.8529583e-02	   1.2288646e-01	   7.3144583e-02	   1.6195938e-01	   7.9454583e-02	   1.0473625e-01	   8.0981667e-02	   9.7385000e-02	   8.7499167e-02	   8.5127083e-02	   1.1566521e-01	   6.5529792e-02	   9.7147500e-02	   7.3634375e-02	   1.7801292e-01	   1.0683465e+01	   6.8021658e+00	   8.3998334e+00	   7.6080800e+00	   7.8021658e+00	   6.9475219e+00	   6.3019575e+00	   5.8117451e+00	   6.1657643e+00	   6.2024157e+00	   7.3573511e+00	   6.6459808e+00	   6.5864223e+00	   5.9579342e+00	   5.5506039e+00	   5.3369429e+00	   5.9337776e+00	   5.8633903e+00	   6.6768013e+00	   6.0766347e+00	   5.9670970e+00	   5.5539359e+00	   5.3486047e+00	   5.1620158e+00	   5.7630154e+00	   5.6693045e+00	   7.4552270e+00	   5.9791753e+00	   6.1386922e+00	   5.3465223e+00	   5.1636818e+00	   4.9941691e+00	
   5.0769375e-01	   1.0088687e-01	   1.6150812e-01	   1.0409062e-01	   2.9700625e-01	   9.2343750e-02	   1.0301000e-01	   8.5187500e-02	   9.6270000e-02	   1.1051813e-01	   1.0161437e-01	   1.8359687e-01	   9.0563125e-02	   1.4936000e-01	   9.4461250e-02	   5.1804375e-01	   2.7239063e-01	   7.4884375e-02	   1.2192688e-01	   8.8059375e-02	   1.7540875e-01	   8.9506250e-02	   9.7686250e-02	   8.6622500e-02	   9.8424375e-02	   9.2331250e-02	   8.8055625e-02	   1.2622813e-01	   8.7685000e-02	   1.0553875e-01	   6.6681250e-02	   1.8077063e-01	   1.2480217e+01	   7.7221991e+00	   1.0582674e+01	   9.3752603e+00	   9.7696793e+00	   8.3219492e+00	   7.2648896e+00	   6.5818409e+00	   6.7767597e+00	   6.9566847e+00	   9.3781758e+00	   7.9604332e+00	   8.0320700e+00	   6.8713036e+00	   6.1907539e+00	   5.7097043e+00	   6.4185756e+00	   6.4485631e+00	   7.7580175e+00	   6.8750521e+00	   6.8433986e+00	   6.1195335e+00	   5.6747189e+00	   5.4560600e+00	   6.1999167e+00	   6.1528530e+00	   7.9412745e+00	   6.4897959e+00	   6.8309038e+00	   5.6372345e+00	   5.4568930e+00	   5.3065389e+00	
   5.5050625e-01	   9.3896042e-02	   1.8101438e-01	   7.4851042e-02	   3.0475937e-01	   1.0069292e-01	   1.1077000e-01	   1.0243646e-01	   8.7108958e-02	   1.0055854e-01	   8.9385625e-02	   1.9301646e-01	   9.5431667e-02	   1.5503812e-01	   9.5294583e-02	   5.7040625e-01	   2.9119708e-01	   8.2248750e-02	   1.3874208e-01	   8.7108958e-02	   1.8338021e-01	   8.6178958e-02	   1.0995646e-01	   9.2810000e-02	   8.9504375e-02	   9.9598542e-02	   8.4829583e-02	   1.2852917e-01	   8.9956458e-02	   1.0020271e-01	   8.8077083e-02	   1.8314583e-01	   1.4400250e+01	   8.2336526e+00	   1.3709704e+01	   9.8563099e+00	   1.0254061e+01	   8.2444815e+00	   7.2507289e+00	   6.6222407e+00	   7.1591004e+00	   7.3277801e+00	   1.0887963e+01	   8.3252811e+00	   8.3556851e+00	   6.9237818e+00	   6.2124115e+00	   5.7846731e+00	   6.7334444e+00	   6.6976260e+00	   7.9708455e+00	   6.9875052e+00	   6.8317368e+00	   6.1382757e+00	   5.7259475e+00	   5.5235319e+00	   6.5289463e+00	   6.4014994e+00	   8.2253228e+00	   6.5576843e+00	   6.7230321e+00	   5.6851312e+00	   5.5085381e+00	   5.3823407e+00	
   5.7022500e-01	   1.0174250e-01	   1.8017750e-01	   9.5300000e-02	   3.0910500e-01	   1.0423750e-01	   1.0923500e-01	   9.3480000e-02	   9.3165000e-02	   1.0817000e-01	   9.7095000e-02	   1.8196250e-01	   1.0100500e-01	   1.6223000e-01	   1.0927000e-01	   6.2460000e-01	   3.0664250e-01	   7.5562500e-02	   1.2499500e-01	   7.5912500e-02	   2.0130000e-01	   9.5702500e-02	   1.1320250e-01	   8.9562500e-02	   9.4212500e-02	   9.4910000e-02	   8.0567500e-02	   1.1864000e-01	   8.0592500e-02	   1.0566250e-01	   7.9890000e-02	   1.8455750e-01	   1.2807580e+01	   7.5326947e+00	   1.1141191e+01	   9.0516451e+00	   9.3298626e+00	   7.7409413e+00	   6.7975843e+00	   6.1999167e+00	   6.5851728e+00	   6.6759683e+00	   8.5239484e+00	   7.3656810e+00	   7.3052895e+00	   6.4681383e+00	   5.8642232e+00	   5.5506039e+00	   6.1924198e+00	   6.1711787e+00	   7.0666389e+00	   6.4377343e+00	   6.2944606e+00	   5.7788421e+00	   5.4943773e+00	   5.3002915e+00	   5.9508538e+00	   5.8779675e+00	   8.0462307e+00	   6.1782591e+00	   6.2761349e+00	   5.4406497e+00	   5.2798834e+00	   5.1191170e+00	
   6.2371667e-01	   9.5737500e-02	   2.0089083e-01	   8.9562500e-02	   3.2231125e-01	   8.3309167e-02	   1.2318833e-01	   8.8009167e-02	   8.9814583e-02	   1.0144958e-01	   9.5657083e-02	   1.8886375e-01	   1.0147167e-01	   1.6997083e-01	   1.0206375e-01	   7.0117500e-01	   3.3146917e-01	   8.1861250e-02	   1.3790500e-01	   8.5515833e-02	   1.9510000e-01	   8.6598750e-02	   1.1762583e-01	   9.5507500e-02	   8.6642917e-02	   8.1363750e-02	   8.5155417e-02	   1.3890958e-01	   8.0878750e-02	   1.0802625e-01	   8.5917500e-02	   1.8832250e-01	   1.2011245e+01	   6.9912536e+00	   1.0316118e+01	   8.0062474e+00	   8.1865889e+00	   6.9391920e+00	   6.2965431e+00	   5.8563099e+00	   6.3477718e+00	   6.4306539e+00	   8.5976676e+00	   7.0124948e+00	   6.9254477e+00	   6.0816327e+00	   5.6018326e+00	   5.3948355e+00	   6.0774677e+00	   6.0483132e+00	   7.3319450e+00	   6.3223657e+00	   6.1811745e+00	   5.6080800e+00	   5.3735943e+00	   5.1840900e+00	   5.9075385e+00	   5.8075802e+00	   8.6738859e+00	   6.2594752e+00	   6.5385256e+00	   5.3765098e+00	   5.1870054e+00	   5.0195752e+00	
   7.2266667e-01	   9.5608333e-02	   2.1157000e-01	   9.4376667e-02	   3.4986500e-01	   9.5745000e-02	   1.1421667e-01	   1.1038000e-01	   9.0785000e-02	   1.0208000e-01	   9.2403333e-02	   2.0515500e-01	   9.3916667e-02	   1.6947000e-01	   1.0030167e-01	   7.5913333e-01	   3.5500667e-01	   9.6715000e-02	   1.5216333e-01	   9.3705000e-02	   2.0972667e-01	   8.0338333e-02	   1.0619500e-01	   9.5843333e-02	   8.4178333e-02	   9.9295000e-02	   8.0583333e-02	   1.2504333e-01	   8.4908333e-02	   1.0871667e-01	   7.2163333e-02	   1.8315167e-01	   1.1419409e+01	   6.6043315e+00	   9.9012911e+00	   7.3344440e+00	   7.2936277e+00	   6.2161599e+00	   5.7305289e+00	   5.4431487e+00	   6.0058309e+00	   6.0812162e+00	   8.4477301e+00	   6.5818409e+00	   6.4702207e+00	   5.6214077e+00	   5.3215327e+00	   5.0932945e+00	   5.7251145e+00	   5.6847147e+00	   6.8359017e+00	   5.9121200e+00	   5.7542691e+00	   5.3273636e+00	   5.1032903e+00	   4.8900458e+00	   5.5822574e+00	   5.5089546e+00	   7.4868805e+00	   5.7188671e+00	   5.8817160e+00	   5.0620575e+00	   4.8750521e+00	   4.7484382e+00	
   7.7362174e-01	   1.0961283e-01	   2.0723522e-01	   8.9841304e-02	   3.8899652e-01	   1.0150652e-01	   1.2440565e-01	   1.0680130e-01	   1.0483000e-01	   1.1837152e-01	   1.0123130e-01	   2.0821283e-01	   8.6772826e-02	   1.6404478e-01	   1.1213261e-01	   8.6610217e-01	   3.6261196e-01	   8.2812391e-02	   1.4996130e-01	   7.8194348e-02	   2.1408500e-01	   8.7959565e-02	   1.0672348e-01	   9.3813478e-02	   8.9489783e-02	   9.5964565e-02	   8.5582174e-02	   1.1982935e-01	   8.1881087e-02	   1.1667283e-01	   8.2728261e-02	   1.9576196e-01	   1.2670970e+01	   7.4056643e+00	   1.4146606e+01	   8.7230321e+00	   8.9791753e+00	   7.0982924e+00	   6.3481883e+00	   5.8463140e+00	   6.5077051e+00	   6.6963765e+00	   1.0261558e+01	   7.4673053e+00	   7.4943773e+00	   6.2228238e+00	   5.6359850e+00	   5.4252395e+00	   6.1936693e+00	   6.1187005e+00	   7.2969596e+00	   6.3569346e+00	   6.2082466e+00	   5.6330696e+00	   5.3940025e+00	   5.2265723e+00	   5.9637651e+00	   5.8538109e+00	   8.2336526e+00	   6.1124531e+00	   6.2311537e+00	   5.3685964e+00	   5.1932528e+00	   5.0270721e+00	
